steam_id,review_id,review_text,voted_up,playtime_recorded,playtime_last_2W,timestamp_created,early_access,votes_helpful,votes_funny,comments_count_in_review
76561199178545714,186086282,The Best Game,True,10,10,1737468416,False,0,0,0
76561199732635585,186086276,The Best Game,True,10,10,1737468412,False,0,0,0
76561199737310642,186086270,The Best Game,True,10,10,1737468409,False,0,0,0
76561199673653712,186086255,The Best Game,True,10,10,1737468398,False,0,0,0
76561199223741492,186086252,The Best Game,True,10,10,1737468396,False,0,0,0
76561199439460847,186086248,The Best Game,True,19,10,1737468392,False,0,0,0
76561199125058663,186086244,The Best Game,True,10,10,1737468388,False,0,0,0
76561199547461822,186086236,The Best Game,True,10,10,1737468384,False,0,0,0
76561199755292268,186086227,The Best Game,True,73,10,1737468377,False,0,0,0
76561199671388398,186086224,The Best Game,True,10,10,1737468375,False,0,0,0
76561199688762733,186086218,The Best Game,True,10,10,1737468371,False,0,0,0
76561199101635299,186086215,The Best Game,True,10,10,1737468368,False,0,0,0
76561199048436383,186086214,The Best Game,True,10,10,1737468365,False,0,0,0
76561199695993183,186086208,The Best Game,True,10,10,1737468361,False,0,0,0
76561199507574339,186086202,The Best Game,True,264,10,1737468353,False,0,0,0
76561199281680404,186086198,The Best Game,True,10,10,1737468351,False,0,0,0
76561199232005429,186086189,The Best Game,True,10,10,1737468343,False,0,0,0
76561199033527309,186086186,The Best Game,True,10,10,1737468341,False,0,0,0
76561199528542707,186086185,The Best Game,True,812,10,1737468340,False,0,0,0
76561199528751556,186086176,The Best Game,True,10,10,1737468332,False,0,0,0
76561199762205614,186086164,The Best Game,True,10,10,1737468326,False,0,0,0
76561199751485299,186086160,The Best Game,True,359,10,1737468322,False,0,0,0
76561199498930895,186086156,The Best Game,True,10,10,1737468318,False,0,0,0
76561199725878156,186086151,The Best Game,True,10,10,1737468314,False,0,0,0
76561199487477389,186086145,The Best Game,True,10,10,1737468311,False,0,0,0
76561199525075343,186086144,The Best Game,True,10,10,1737468308,False,0,0,0
76561199747329317,186086137,The Best Game,True,10,10,1737468304,False,0,0,0
76561199248332173,186086129,The Best Game,True,10,10,1737468301,False,0,0,0
76561199385096091,186086119,The Best Game,True,10,10,1737468294,False,0,0,0
76561199685914668,186086114,The Best Game,True,10,10,1737468290,False,0,0,0
76561199486452002,186086109,The Best Game,True,15,10,1737468279,False,0,0,0
76561199620207606,186086103,The Best Game,True,10,10,1737468276,False,0,0,0
76561199676783856,186086098,The Best Game,True,10,10,1737468273,False,0,0,0
76561199233228971,186086089,The Best Game,True,10,10,1737468266,False,0,0,0
76561199507754449,186086086,The Best Game,True,289,10,1737468264,False,0,0,0
76561199778032739,186086080,The Best Game,True,10,10,1737468258,False,0,0,0
76561199562170045,186086076,The Best Game,True,10,10,1737468255,False,0,0,0
76561199718517270,186086065,The Best Game,True,10,10,1737468246,False,0,0,0
76561199259793145,186086059,The Best Game,True,10,10,1737468241,False,0,0,0
76561199623400186,186086056,The Best Game,True,10,10,1737468237,False,0,0,0
76561199436787642,186086047,The Best Game,True,10,10,1737468232,False,0,0,0
76561199632851020,186086042,The Best Game,True,10,10,1737468227,False,0,0,0
76561199672330759,186086039,The Best Game,True,10,10,1737468224,False,0,0,0
76561199111405373,186086035,The Best Game,True,10,10,1737468220,False,0,0,0
76561199088529961,186086034,The Best Game,True,10,10,1737468219,False,0,0,0
76561199147441632,186086031,The Best Game,True,10,10,1737468214,False,0,0,0
76561199374566925,186086027,The Best Game,True,10,10,1737468210,False,0,0,0
76561199208633686,186086019,The Best Game,True,10,10,1737468203,False,0,0,0
76561199591137245,186086015,The Best Game,True,199,10,1737468199,False,1,0,0
76561199116733126,186086003,The Best Game,True,10,10,1737468189,False,0,0,0
76561199252655348,186085998,The Best Game,True,10,10,1737468185,False,0,0,0
76561199671280705,186085996,The Best Game,True,10,10,1737468181,False,0,0,0
76561199223851880,186085993,The Best Game,True,10,10,1737468178,False,0,0,0
76561199630884219,186085989,The Best Game,True,11,11,1737468173,False,0,0,0
76561199202983671,186085984,The Best Game,True,10,10,1737468170,False,0,0,0
76561199709253426,186085979,The Best Game,True,11,11,1737468164,False,0,0,0
76561199692070708,186085974,The Best Game,True,11,11,1737468157,False,0,0,0
76561199469082093,186085967,The Best Game,True,483,10,1737468154,False,0,0,0
76561199521819946,186085961,The Best Game,True,10,10,1737468150,False,0,0,0
76561199473859743,186085958,The Best Game,True,10,10,1737468146,False,0,0,0
76561199746291730,186085955,The Best Game,True,10,10,1737468143,False,0,0,0
76561199787611670,186085952,The Best Game,True,11,11,1737468139,False,0,0,0
76561199645916253,186085950,The Best Game,True,1788,10,1737468136,False,0,0,0
76561199405635613,186085944,The Best Game,True,10,10,1737468133,False,0,0,0
76561199808660293,186085938,The Best Game,True,11,11,1737468127,False,0,0,0
76561199727603019,186085932,The Best Game,True,11,11,1737468124,False,0,0,0
76561199528321391,186085921,The Best Game,True,10,10,1737468118,False,0,0,0
76561199634770976,186085914,The Best Game,True,211,10,1737468111,False,0,0,0
76561199751796507,186085913,The Best Game,True,412,11,1737468109,False,0,0,0
76561199122578051,186085902,The Best Game,True,12,12,1737468097,False,0,0,0
76561199639741606,186085899,The Best Game,True,12,12,1737468095,False,0,0,0
76561199730042154,186085888,The Best Game,True,12,12,1737468087,False,0,0,0
76561199404577431,186085876,The Best Game,True,10,10,1737468075,False,0,0,0
76561199192316776,186085873,The Best Game,True,194,10,1737468071,False,0,0,0
76561199752978018,186085863,The Best Game,True,12,12,1737468066,False,0,0,0
76561199731192460,186085859,The Best Game,True,12,12,1737468062,False,0,0,0
76561199500184624,186085854,The Best Game,True,21,10,1737468060,False,0,0,0
76561199795189695,186085850,The Best Game,True,139,12,1737468058,False,0,0,0
76561199654701458,186085839,The Best Game,True,12,12,1737468053,False,0,0,0
76561199035748174,186085831,The Best Game,True,97,10,1737468048,False,0,0,0
76561199811611648,186085827,The Best Game,True,12,12,1737468043,False,0,0,0
76561199676388595,186085823,The Best Game,True,10,10,1737468040,False,0,0,0
76561199733600834,186085819,The Best Game,True,12,12,1737468036,False,0,0,0
76561199558362596,186085817,The Best Game,True,10,10,1737468031,False,0,0,0
76561199783485290,186085807,The Best Game,True,12,12,1737468025,False,0,0,0
76561199180044519,186085801,The Best Game,True,12,12,1737468021,False,0,0,0
76561199663533118,186085797,The Best Game,True,12,12,1737468016,False,0,0,0
76561199570103775,186085790,The Best Game,True,12,12,1737468010,False,0,0,0
76561199495973921,186085785,The Best Game,True,12,12,1737468006,False,0,0,0
76561199761674789,186085777,The Best Game,True,12,12,1737468000,False,0,0,0
76561199798964593,186085775,The Best Game,True,12,12,1737467997,False,0,0,0
76561198101472903,186085774,The Best Game,True,534,12,1737467997,False,0,0,0
76561198173810862,186085767,The Best Game,True,2116,12,1737467990,False,0,0,0
76561198027952510,186085762,The Best Game,True,12,12,1737467986,False,0,0,0
76561199738137792,186085755,The Best Game,True,10,10,1737467982,False,0,0,0
76561199086065985,186085751,The Best Game,True,645,10,1737467978,False,0,0,0
76561199254669663,186085744,The Best Game,True,10,10,1737467973,False,0,0,0
76561198041797451,186085741,The Best Game,True,12,12,1737467971,False,0,0,0
76561198127218346,186085732,The Best Game,True,12,12,1737467965,False,0,0,0
76561199556210117,186085728,The Best Game,True,10,10,1737467961,False,0,0,0
76561197991899226,186085724,The Best Game,True,12,12,1737467958,False,0,0,0
76561199783816660,186085717,The Best Game,True,10,10,1737467950,False,0,0,0
76561198066592273,186085712,The Best Game,True,12,12,1737467944,False,0,0,0
76561198136968357,186085707,The Best Game,True,12,12,1737467941,False,0,0,0
76561198117398554,186085705,The Best Game,True,12,12,1737467940,False,0,0,0
76561199569531658,186085695,The Best Game,True,10,10,1737467933,False,0,0,0
76561199186362301,186085692,The Best Game,True,10,10,1737467930,False,0,0,0
76561199101499895,186085689,The Best Game,True,10,10,1737467926,False,0,0,0
76561198045019158,186085647,The Best Game,True,749,12,1737467892,False,0,0,0
76561199744486395,186085601,The Best Game,True,415,11,1737467844,False,0,0,0
76561199549504433,186085565,The Best Game,True,19,11,1737467815,False,0,0,0
76561199165680479,186085448,The Best Game,True,48,13,1737467686,False,0,0,0
76561199764309993,186085374,The Best Game,True,149,13,1737467604,False,0,0,0
76561198141152830,186083871,for LIFE,True,312062,319,1737465871,False,0,0,0
76561198106835934,186083774,most addictive game ever produced by humans,True,78151,9594,1737465735,False,0,0,0
76561198001559359,186083575,Best game to waste your limited lifetime!!,True,40976,852,1737465497,False,0,0,0
76561198081043252,186083389,Definition of insanity  keep repeating the same  thing  until you die IRL,True,11888,186,1737465274,False,0,0,0
76561198076711347,186082681,Cured my depression,True,384040,5859,1737464406,False,0,0,0
76561199732356306,186082337, vbxb,True,8243,2591,1737463993,False,0,0,0
76561198102691162,186082132,"ALWAYS CRASH , NEED VALIDATE EVERY TIME PLAY",False,72567,593,1737463753,False,0,0,0
76561198111546622,186078280,"For how many years I've played this game. Knew every hero, every items, every meta but still an Archon up to this day. 10/10.",True,135778,660,1737458363,False,0,0,0
76561198179298513,186077842,Good,True,291437,1947,1737457669,False,0,0,0
76561199056242104,186077247,The Best Game,True,17099,0,1737456772,False,0,0,0
76561199056117222,186077244,The Best Game,True,17096,0,1737456768,False,0,0,0
76561199056172202,186077243,The Best Game,True,33659,0,1737456765,False,0,0,0
76561199056119256,186077239,The Best Game,True,33789,0,1737456762,False,0,0,0
76561199575354404,186077235,The Best Game,True,379,0,1737456758,False,0,0,0
76561198842847520,186077231,The Best Game,True,597,0,1737456754,False,0,0,0
76561199056130959,186077228,The Best Game,True,34155,0,1737456751,False,0,0,0
76561199056328409,186077226,The Best Game,True,33861,0,1737456747,False,0,0,0
76561199056211251,186077223,The Best Game,True,33818,0,1737456744,False,0,0,0
76561199056188514,186077221,The Best Game,True,33669,0,1737456741,False,0,0,0
76561199056153263,186077217,The Best Game,True,33703,0,1737456737,False,0,0,0
76561199056077221,186077214,The Best Game,True,33384,0,1737456734,False,0,0,0
76561199056121475,186077211,The Best Game,True,33446,0,1737456730,False,0,0,0
76561199056085224,186077207,The Best Game,True,33390,0,1737456726,False,0,0,0
76561199056032234,186077204,The Best Game,True,34128,0,1737456723,False,0,0,0
76561198441960940,186077202,The Best Game,True,2190,0,1737456719,False,0,0,0
76561198361035047,186077199,The Best Game,True,39265,0,1737456716,False,0,0,0
76561199056397905,186077196,The Best Game,True,34178,0,1737456712,False,0,0,0
76561199056061598,186077194,The Best Game,True,33568,0,1737456709,False,0,0,0
76561199376466416,186076426,The Best Game,True,241,0,1737455461,False,0,0,0
76561199716640512,186075887,"The game is wonderful and very kind to beginners... While they are in the menu.

The community is not only positive, but also has telepathic skills. They told me that my dad wasn't really my dad, and my mom wasn't working where I thought she was.

Also, one of the advantages is that there are many doctors playing Dota 2 and they can easily diagnose your mental and physical abilities.",True,4049,4048,1737454614,False,32,57,0
76561198114491457,186075681,matchmaking needs to be adjusted from griefing players..,True,234611,3836,1737454282,False,1,0,0
76561198132502417,186075631,got team sucks,True,148447,2466,1737454214,False,0,0,0
76561198983313677,186075589,"One of the best games I have ever played, literally every game i learn something new. It may not seem fun at first, but if you will to give it some time you will see why hundreds of thousands of people play this game every day.",True,15696,4696,1737454150,False,0,0,0
76561199076027551,186075496,if you want make your sellf ful toxic play this game*)*,True,50,0,1737454011,False,1,0,0
76561199486537407,186075214,The Best Game,True,1037,0,1737453596,False,0,0,0
76561199507362955,186075202,The Best Game,True,881,0,1737453582,False,0,0,0
76561199520583604,186074218,"My life was wasted, but well, I'm satisfied",True,6248,420,1737451929,False,0,0,0
76561198242530534,186073981,"(Played from 2015–2020)

Dota 2 is an amazing game, no doubt about it. The complexity, variety, and depth make it a masterpiece in its genre. No two matches are ever the same, which keeps things fresh and exciting every time you play. It’s especially fun with friends, where teamwork and coordination can lead to some of the most satisfying victories you’ll ever experience in gaming.

But beware—this game is highly addictive. Once you're in, it’s hard to let go. The thrill of improving, the rush of a good play, and the challenge of outsmarting your opponents create a loop that’s incredibly difficult to break. For me, Dota 2 became more than a game—it was a daily ritual for five years.

However, it’s not all perfect. Playing with strangers can sometimes ruin the experience, especially when someone decides to throw the game or has a bad attitude. And the addictive nature of Dota 2 can make it all-consuming if you’re not careful.

That said, I somehow managed to quit in 2020. Breaking free wasn’t easy, but I’m glad I did. Still, I’ll always respect what this game offers—its unmatched strategy, intense gameplay, and unforgettable moments. If you’re thinking of diving into Dota 2, just be prepared for the time and energy it demands.

TL;DR: A brilliant, highly addictive game that’s best enjoyed with friends. Just know what you’re signing up for before you queue up.",True,127764,0,1737451538,False,8,1,0
76561199483104048,186073819,Лучше не играйте,False,52523,3160,1737451336,False,0,1,0
76561199674935570,186073318,One of the best of the worst.,False,62299,2745,1737450496,False,1,0,0
76561198375773725,186072925,"Why i can't sell my item on market?
anybody can help me",True,48139,0,1737449817,False,0,0,0
76561198357350874,186072566,"I didn’t want to just ask him to play with me, so I made a new Steam and i suck my c0oOoock
Amém irmãos e irmãs de fé busque a verdade assista o video gospel ( TODA NAÇÃO ADORA O DEUS TODO-PODEROSO  ) DEUS É FIEL para aqueles que o buscam e o amam.
Il;'opiIasd123’ve been divorced for a few years now. My ex-wife took our son when we split, and for a long time, I felt like I was missing out on his life. We didn’t live in the same town, and by the time we were in the same city again, things just felt... distant.

One day, I saw him playing this game on his laptop, and I felt this pull. I decided to buy it and give it a shot myself. I spent a few lunch breaks watching tutorials, trying to figure it out.

I didn’t want to just ask him to play with me, so I made a new Steam account and added him, keeping it a secret. When he got online, I invited him to a game. We played for hours, laughing and just enjoying each other's company. The best part? He had no idea it was me.

I could feel that old wall between us starting to break down. We weren’t just father and son – we were friends again. Next time I have him for the weekend, I plan on telling him it was me all along. Wish me luck, guys.

Thanks for helping me reconnect, L4D2 and dota 1 and t dota dotadota2 dota 2 and dota 2 and dota 2.

– A dad who’s slowly getting his son back.
Posted 26 October, 2022. Last edited 20 January.
I didn’t want to just ask him to play with me, so I made a new SteamI didn’t want to just ask him to play with me, so I made a new Steam
I didn’t want to just ask him to play with me, so I made a new Steam
I didn’t want to just ask him to play with me, so I made a new Steam",True,26880,2236,1737449214,False,0,0,1
76561198335317995,186072507,i never played this lol,False,52,0,1737449110,False,0,0,0
76561198873839401,186072194,amazing,True,229689,2204,1737448571,False,0,0,0
76561199683929182,186071883,good,True,74447,7408,1737447943,False,0,1,0
76561198123807390,186071882,The best game everrrrr!,True,15834,452,1737447943,False,0,0,0
76561198108293229,186071051,"If there's a possibility, Dota should make an availability to make choices of which country to play with, not just choosing servers. Because you would definitely want to avoid ALL PINOY PLAYERS. They're the worst in the world.",False,433075,3695,1737446570,False,0,0,0
76561199565452124,186070853,"addictive
",True,63932,4547,1737446197,False,0,0,0
76561198317489368,186070760,nice game,True,121178,3740,1737446022,False,0,0,0
76561198185364114,186070402,Great game especially when playing with family and friends,True,13181,1210,1737445401,False,0,0,0
76561199257902826,186070165,Наша задача рааазными схемами отсасать как можно больше членов мы не рискуем не входим в азарт поставили отсосали,False,133,86,1737444956,False,0,0,0
76561199383582027,186068633,Awesome,True,237,28,1737442153,False,0,0,0
76561199387878182,186068385,Спасибо гейб люблю тебя как мать своих тимейтов <3,True,15626,356,1737441720,False,0,0,0
76561198445480209,186065762,dota till death!!!!!,True,308605,1969,1737437254,False,0,0,0
76561199069980178,186064881,Protect your mental health,False,16298,5757,1737435834,False,0,0,0
76561198107223012,186064078,overwhelming but good,True,3265,3265,1737434645,False,0,0,0
76561198936978597,186062578,i have played Dota since 2012 till now. This game is amazing,True,174417,539,1737432507,False,0,0,0
76561199741400351,186061901,"good game, cheap price",True,10018,0,1737431477,False,0,0,0
76561198876999813,186060136,"Years spent playing the game, still dog water. 10/10",True,88652,1811,1737428829,False,0,0,0
76561199217893055,186059154,grrhhrgrghgrhrgrhggrhgrgrhgrghhhrgrhg,True,17,0,1737427479,False,0,0,0
76561198289864119,186057585,cancerriffic,True,63787,1398,1737425284,False,0,0,0
76561199274493200,186047443,entretenido,True,8705,2934,1737411926,False,0,0,0
76561198810534326,186047278,nice,True,28772,3093,1737411715,False,1,0,0
76561199637061334,186045174,fun,True,1861,116,1737409472,False,0,0,0
76561198204554908,186044955,garbage game. still playing it after more than a decade though,False,85131,1252,1737409216,False,1,0,0
76561198061360035,186043557,I suck. 10/10,True,22823,1378,1737407619,False,0,0,0
76561198020785479,186043317,"shit game that gets worse every year, get less for more money. doesnt do anything about bots or scammers.",False,85662,100,1737407360,False,0,0,0
76561198110570638,186042124,.,True,593321,1610,1737406157,False,0,0,1
76561198010602387,186038469,LoL is much better.,False,420,0,1737402624,False,0,0,0
76561199095047592,186035699,best!,True,3061,3061,1737400045,False,1,0,0
76561197979616091,186034005,fun group especially LAN game,True,4730,5,1737398449,False,0,0,0
76561198429895332,186033566,dude,True,42303,1974,1737398070,False,0,0,0
76561199083304869,186033323,everything is well!,True,29998,433,1737397841,False,0,0,0
76561199116522204,186029121,gg,True,6,0,1737393922,False,0,0,0
76561199319505768,186027455,"Dota is drug, once you in never go back xD",True,56247,1870,1737392321,False,0,0,1
76561198089221244,186027122,"Ive been banned for 15 years! 15 years buddy?? for a video game? I checked my game history too! I abandoned a game in 2018. 7 years ago, so that is 7+15=22, 22 years. If I had a child when I abandoned that match he would be old enough to play dota now. I am sure you might ask me if I feel regret. 

There's not a day goes by I don't feel regret. Not because I'm banned, or because you think I should. I look back on the way I was then, a young, stupid kid who committed that terrible crime. I wanna talk to him. I wanna try to talk some sense to him -- tell him the way things are. But I can't. That kid's long gone and this old man is all that's left. I gotta live with that. 

All that said and done, I hope you feel extremely gassy today.",False,84234,1087,1737392004,False,1,1,0
76561199549119277,186026422,asd,True,2837,12,1737391323,False,0,0,0
76561199037287674,186025914,Ruins your life but very fun,True,287066,3773,1737390826,False,0,0,0
76561199164721396,186025411,Me Like.,True,156797,564,1737390380,False,0,0,0
76561199484405920,186024166,"Best game
",True,41458,1560,1737389150,False,0,0,0
76561199071744105,186024066,"Отличная игра! Люди здесь очень доброжелательные, и я тоже чувствую себя хорошо. Компьютер — это мелочь, не так ли?
Great game! The people here are very friendly and I feel good too. A computer is a small thing, isn't it?",True,61321,0,1737389032,False,1,0,0
76561199501655918,186023981,The Best Game,True,1137,0,1737388963,False,0,0,0
76561199214174191,186023692,BEST WAY TO WASE UR LIFE 😍,True,113906,4978,1737388687,False,0,0,0
76561199808489017,186023198,"This **** is gooooood 

it's not like Things that people say about it",True,249,249,1737388197,False,0,0,0
76561199468286916,186021604,ну так себе,True,361,276,1737386636,False,0,0,0
76561198146224896,186020183,"i dont recomended ppl who want to try this game, this game is free i gave u that, but the price you pay is your soul and sanity",False,325162,3429,1737385223,False,0,0,0
76561198054646951,186019169,dota is the OG,True,73234,0,1737384159,False,0,0,0
76561199383282737,186018654,"Don't play this game, trust me, you'll have so much better thing to do in your life, like learning how to pay taxes, learn a new skill, and be a productive human being. But honest to God bro, if you want to play this game, please don't go to SEA server.",True,3387,2,1737383651,False,0,0,0
76561198311656282,186016925,nc,True,125473,1083,1737381800,False,0,0,0
76561199529792429,186016212,venom,False,15711,3822,1737381009,False,0,0,0
76561198123423960,186015328,Only game I've played for over 10000 hours between accounts,True,301385,784,1737380014,False,0,0,0
76561198194104533,186015198,"I woke up on a bright morning, enjoyed a happy breakfast followed by a fragrant, great-tasting coffee. Afterward, I launched this game and played two matches. In both matches, I encountered Pinoy players being toxic and arguing with each other on my team. One of them chose to destroy their items and intentionally fed in the mid-lane, while the other stood AFK in the base. I lost both matches and eventually quit the game.

For anyone thinking about playing this game, run away and never look back. Overall, though, it’s a good game.",True,225954,1720,1737379876,False,0,0,0
76561199626866039,186010362,wow,True,224,224,1737373532,False,0,0,0
76561199741486200,186010361,( ͡° ͜ʖ ͡°)( ͠° ͟ʖ ͡°)( ͡~ ͜ʖ ͡°)( ͡ʘ ͜ʖ ͡ʘ)( ͡o ͜ʖ ͡o)(° ͜ʖ °)( ‾ʖ̫‾)( ಠ ͜ʖಠ)( ͡° ʖ̯ ͡°)( ͡ಥ ͜ʖ ͡ಥ)༼ ͡° ͜ʖ ͡° ༽(▀̿Ĺ̯▀̿ ̿)( ✧≖ ͜ʖ≖)(ง ͠° ͟ل͜ ͡°)ง(͡ ͡° ͜ つ ͡͡°)[̲̅$̲̅(̲̅ ͡° ͜ʖ ͡°̲̅)̲̅$̲̅](✿❦ ͜ʖ ❦)ᕦ( ͡° ͜ʖ ͡°)ᕤ( ͡° ͜ʖ ͡°)╭∩╮¯\_( ͡° ͜ʖ ͡°)_/¯ (╯ ͠° ͟ʖ ͡°)╯┻━┻ ( ͡°( ͡° ͜ʖ( ͡° ͜ʖ ͡°)ʖ ͡°) ͡°) ¯\_(ツ)_/¯ ಠ_ಠ feel free to use,True,10051,0,1737373531,False,0,0,0
76561199428008629,186010023,veryy badddddddddddddd,False,32,0,1737372984,False,0,0,0
76561199083151577,186009404,decent game. enjoyable,True,709,0,1737372066,False,0,0,0
76561199132797119,186008801,The game is very human,True,167385,1924,1737371174,False,0,0,0
76561198118894569,186008396,My Favourite Game Forever,True,431492,23,1737370538,False,0,0,0
76561199136974523,186006493,good game,False,35904,2063,1737367497,False,1,0,0
76561198030201044,186006191,ye boiiiiiiiiiiiiii,True,172113,4735,1737366950,False,0,0,0
76561198130499533,186006008,Love hate relationship :D,True,208741,1075,1737366643,False,0,0,0
76561199111058203,186005190,Russians allways think i speak their language just because i can decode some of their blyats from experience.,True,225040,2457,1737365414,False,0,1,0
76561198436265479,186004583,So good !,True,368665,1910,1737364422,False,0,0,0
76561199076483011,186004385,its amusing,True,30529,1760,1737364074,False,0,0,0
76561198208767269,186003990,Best RPG game,True,17246,1568,1737363428,False,0,0,0
76561198331020790,186003545,Best Game!,True,57806,1273,1737362642,False,0,0,0
76561198117734787,186002771,gg,True,308018,151,1737361366,False,0,0,0
76561198283740030,186000265,00,True,92758,2576,1737357374,False,0,0,0
76561198246924956,186000261,Great Game...,True,202819,941,1737357368,False,0,0,0
76561198421204462,185999934,sadasdasda,True,138168,909,1737356740,False,0,0,0
76561198060675372,185999569,Is Not Alright.,False,56,0,1737356165,False,0,0,0
76561199052803170,185999561,dont,False,1316,0,1737356153,False,0,0,0
76561198929937698,185999256,asdfswaeddsfgadfgsfgdhsfghfs,True,58020,2096,1737355654,False,0,0,0
76561198365251194,185999124,best game,True,247392,1974,1737355454,False,0,0,0
76561199466328668,185998003,Херня,False,338,0,1737353619,False,0,0,0
76561199471797706,185996918,20 years still noob,True,147760,2670,1737351972,False,0,0,0
76561199385995823,185996668,Я проебал мать мне понравилось!,True,1241,125,1737351620,False,0,0,0
76561199741714445,185996169,gg,True,10104,0,1737350855,False,0,0,0
76561199741553618,185995854,gg,True,9647,0,1737350391,False,0,0,0
76561198367725347,185994643,10/10,True,173326,1342,1737348574,False,0,0,0
76561199268715732,185994550,HUETA,False,29655,0,1737348443,False,0,0,0
76561199486871183,185991352,i lobe,True,4329,1481,1737343926,False,0,0,0
76561198311709341,185990176,system 50/50,False,312595,366,1737342461,False,0,0,0
76561198006951888,185983486,Yes,True,3556,0,1737333799,False,0,0,0
76561199040597554,185982886,<3,True,27270,1161,1737333010,False,0,0,0
76561198155047136,185982504,no,False,14557,406,1737332523,False,0,0,0
76561198827566505,185982198,"If you're not playing since 2018 at least, go to League of Legends, we don't want you here... also Osorio es maricon...",True,233814,2026,1737332152,False,1,0,0
76561198119845520,185981108,"Game is good. Game is hard. 
Creativity in the arcade is something many games should have. Like League of Legends.",True,59086,395,1737330766,False,1,0,0
76561198116026871,185980847,Good RPG,True,49966,0,1737330459,False,2,0,0
76561198436618828,185980375,"I am NOT into the Dota 2 toxicity, I just wanna play my fucking tower defence games. 
And I am getting punished like I am playing COMPETITIVE.
Oh you left the game, no shit sherlock I died in a TD!!!
Deleted the game, installed it after several months again, launched it up, CANT PLAY TD game till 28th of jan (its 20th of jan now) so 8 days cant play multiplayer after reinstalling the game in 4 months +

Just sep Dota 2 from the ARCADE GAMES because you guys have no clue wtf you are doing over there.",False,4454,2,1737329881,False,0,0,0
76561198993038200,185979900,"1
",True,205579,783,1737329295,False,0,0,0
76561198059676672,185978864,10+,True,721016,2611,1737328129,False,0,0,0
76561199741957284,185977985,The best game ever created!!!!,True,64511,4241,1737327062,False,0,0,0
76561198413959908,185977096,Почувствовал себя человеком только когда удалил игру. Рекомендую,False,70729,1115,1737326100,False,0,0,0
76561198133328567,185969606,mute all and play,True,518270,847,1737318717,False,0,0,0
76561199354175370,185963453,Кусок,False,233,142,1737313257,False,0,0,0
76561198169816402,185962995,Echo Slamma Jamma,True,76224,0,1737312827,False,0,0,0
76561199781552498,185962877,Бля я мистер 200ммр,True,26932,2992,1737312746,False,0,0,0
76561198420233783,185961764,do not install this cancer,False,63288,1428,1737311769,False,2,0,0
76561198453226579,185959165,Wew,True,24178,0,1737309545,False,0,0,0
76561199058936924,185958296,Game is shit. But u better try it,True,78286,1794,1737308835,False,0,0,0
76561198181673679,185957819,The most toxic relationship I’ve ever been in! 10/10,True,164227,61,1737308425,False,0,0,0
76561199649752703,185957538,XAXAXAXAXA,True,4334,1081,1737308183,False,0,0,0
76561198072748953,185956228,"The report system is only partially working.

It seperates toxic players from normal ones. But this creates different problems: As soon as you fall below a certain behavior score, you will get matched with more and more toxic players who often resort to report spamming other players, despite the accused player not being toxic or griefing. Simple things like missplays or ""wrong"" items can get you reported.

This makes it incredibly difficult to climb out of low behavior score (below 10k).

Also the game heavily revolves around who can abuse blink dagger more. Such a broken and actually OP item but no one admits it, because it leads to ""cool gameplay"" and ""wombo combo plays"".

The game is clearly balanced around pro play. The rest is a ""brown stuff that comes out of your lower end"" show.",False,263984,1261,1737307096,False,0,0,0
76561199487873743,185955483,"i lost my mind playing this game 
",True,61899,2574,1737306448,False,0,0,0
76561199795217981,185949346,aweawe,True,42677,9374,1737301375,False,0,0,0
76561199275928290,185948223,nice game simillar to lol like it,True,1284,1005,1737300394,False,0,0,0
76561198116640726,185948117,This game is just a big shit .,False,467013,5056,1737300305,False,1,0,0
76561198278531368,185947459,"Trash game... Toxic Players, no one helps new players understand the game.",False,651,28,1737299749,False,0,0,0
76561198096243804,185947210,Worst 6k hours of my entire fuckin life,False,324100,5,1737299544,False,1,0,0
76561199735289633,185947156,very good game,True,686,686,1737299501,False,0,0,0
76561198882029753,185946033,why would you play this piece of hot garbage willingly?,False,1216,77,1737298566,False,0,1,1
76561199437976983,185943477,"love the game for life.

boomer here",True,10132,1650,1737296437,False,0,0,0
76561199244187635,185943231,all toxic good,True,6333,2057,1737296199,False,0,0,0
76561197992877886,185942070,"Fun game, but team members are usually very toxic. So be quick with muting them if they are misbehaving :)",True,60374,584,1737295128,False,1,0,0
76561198047545018,185941961,"Don't start playing this, you'll have no free time left.",True,41004,1371,1737295036,False,0,0,0
76561199592464337,185939666,крутая игра можно время убить если не жалко а ещё нервы,True,24847,496,1737293095,False,0,0,0
76561198820405809,185939187,"nice
",True,3258,508,1737292644,False,0,0,0
76561198948512428,185938527,ls,True,187448,3624,1737291999,False,0,0,0
76561199691522827,185938379,a,True,22774,2,1737291867,False,0,0,0
76561198017390965,185937803,Just mute them all and it's bliss,False,344417,1336,1737291341,False,0,0,0
76561199342141294,185937495,"the hardest video game I have ever played
",True,33101,232,1737291004,False,0,0,0
76561199580210748,185937182,good game just need 130 iq,True,54298,1897,1737290704,False,0,0,0
76561199546613034,185933658,godbless,True,682,102,1737286987,False,0,0,0
76561198360383031,185933599,so nice,True,193382,921,1737286924,False,0,0,0
76561198041101381,185932882,This game has destroyed my life and several relationships. 10/10 would play again.,True,305774,1500,1737286146,False,0,0,0
76561198286216261,185932577,anjing,True,3041,0,1737285783,False,0,0,0
76561198110410114,185930887,1,True,181911,46,1737283882,False,0,0,0
